MS	C4	43	251.50768253577527
SS	C1	0	6.202490792727586
SS	C2	0	8.114262545055153
SS	C3	0	7.5432138398144515
SS	C4	0	7.419072816936039
SS	C1	1	10.322515926669784
SS	C2	1	11.352886416560619
SS	C3	1	11.352886416560617
SS	C4	1	11.216331291394363
SS	C1	2	15.848438144710016
SS	C2	2	16.45672915681424
SS	C3	2	16.009821474451954
SS	C4	2	16.121548395042524
SS	C1	3	24.068220559211824
SS	C2	3	25.048934639951284
SS	C3	3	23.48475775168328
SS	C4	3	21.57298599935571
SS	C1	4	31.986960993233474
SS	C2	4	27.766166215367413
SS	C3	4	30.993832810206165
SS	C4	4	28.945505932712344
SS	C1	5	36.08526144817195
SS	C2	5	35.129375572008165
SS	C3	5	35.14178967429601
SS	C4	5	34.98040634455407
SS	C1	6	40.10597376381142
SS	C2	6	41.757049368094314
SS	C3	6	42.0798160275782
SS	C4	6	41.26048527658067
SS	C1	7	45.762244055873985
SS	C2	7	46.097424817645695
SS	C3	7	47.115381205248696
SS	C4	7	46.13466712450923
SS	C1	8	52.66923515343657
SS	C2	8	52.60716464199735
SS	C3	8	54.69273382635471
SS	C4	8	53.8485748707815
SS	C1	9	58.19205384590484
SS	C2	9	52.60716464199735
SS	C3	9	59.74381663188501
SS	C4	9	58.91207177859964
SS	C1	10	65.27284237549719
SS	C2	10	63.685294108274626
SS	C3	10	64.81352059084708
SS	C4	10	65.59560903498108
SS	C1	11	69.90494922881285
SS	C2	11	72.0416316479427
SS	C3	11	72.36294148180545
SS	C4	11	70.4263415249022
SS	C1	12	73.66496539640765
SS	C2	12	74.34919784786005
SS	C3	12	75.50225253500818
SS	C4	12	72.9573615660007
SS	C1	13	79.61917414337842
SS	C2	13	78.49094766080597
SS	C3	13	79.42054850677296
SS	C4	13	79.91711259828661
SS	C1	14	86.84582837485291
SS	C2	14	86.26382239294549
SS	C3	14	86.72168735197451
SS	C4	14	86.4237488970663
SS	C1	15	93.4393633896475
SS	C2	15	92.67114587342246
SS	C3	15	93.63798902625297
SS	C4	15	92.98004160499737
SS	C1	16	97.4724898075748
SS	C2	16	97.26290689430263
SS	C3	16	97.2862782732572
SS	C4	16	97.48490390986265
SS	C1	17	103.49807964270065
SS	C2	17	102.44433777385527
SS	C3	17	102.97668734661133
SS	C4	17	102.74081940314234
SS	C1	18	109.24745570192202
SS	C2	18	107.05161642259525
SS	C3	18	107.50948138162425
SS	C4	18	108.76330571269622
SS	C1	19	116.16065385062852
SS	C2	19	115.10691198178316
SS	C3	19	116.12341154376502
SS	C4	19	115.67650386140272
SS	C1	20	120.0386039899578
SS	C2	20	119.65522364465588
SS	C3	20	119.80273604648885
SS	C4	20	120.21240142198761
SS	C1	21	126.45523804715066
SS	C2	21	125.69943463321349
SS	C3	21	125.98350216021271
SS	C4	21	125.67314960301667
SS	C1	22	132.3411692315383
SS	C2	22	131.48605299929838
SS	C3	22	131.99357436747874
SS	C4	22	131.42252566223806
SS	C1	23	136.69085525780554
SS	C2	23	136.1585056850495
SS	C3	23	137.6591552362572
SS	C4	23	137.67156933854505
SS	C1	24	143.06093643141898
SS	C2	24	143.0251509501766
SS	C3	24	143.1230069428582
SS	C4	24	142.6016146467689
SS	C1	25	148.3540942315622
SS	C2	25	147.84657286338182
SS	C3	25	148.292023720123
SS	C4	25	148.15546859495677
SS	C1	26	153.7776001057277
SS	C2	26	154.2135505114233
SS	C3	26	153.9389834354697
SS	C4	26	153.62863087827367
